X,f(X)
-12.504370614359207,4481.153681565158
-12.503370614359207,4275.9280337597265
-12.502370614359208,4083.1945016761892
-12.501370614359208,3902.0128863667337
-12.500370614359209,3731.526813018731
-12.49937061435921,3570.955130119258
-12.49837061435921,3419.5843032809935
-12.49737061435921,3276.761676109807
-12.496370614359211,3141.8894884381166
-12.495370614359212,3014.419557453543
-12.494370614359212,2893.848540170291
-12.493370614359213,2779.713706691968
-12.492370614359213,2671.589163103809
-12.491370614359214,2569.08247086548
-12.490370614359215,2471.8316164630596
-12.489370614359215,2379.502290995553
-12.488370614359216,2291.7854444668906
-12.487370614359216,2208.395083949206
-12.486370614359217,2129.0662885827896
-12.485370614359217,2053.5534176689202
-12.484370614359218,1981.6284909666535
-12.483370614359218,1913.0797227867974
-12.482370614359219,1847.710193637558
-12.48137061435922,1785.336645061501
-12.48037061435922,1725.788384950946
-12.47937061435922,1668.9062920705805
-12.478370614359221,1614.5419097799336
-12.477370614359222,1562.5566200580356
-12.476370614359222,1512.8208899083797
-12.475370614359223,1465.213583081564
-12.474370614359223,1419.621330810669
-12.473370614359224,1375.9379559241147
-12.472370614359225,1334.0639452922228
-12.471370614359225,1293.9059660883254
-12.470370614359226,1255.376421809964
-12.469370614359226,1218.3930444185596
-12.468370614359227,1182.8785193230076
-12.467370614359227,1148.76014025942
-12.466370614359228,1115.9694914102301
-12.465370614359228,1084.442154366049
-12.464370614359229,1054.1174377656355
-12.46337061435923,1024.9381276569588
-12.46237061435923,996.8502568084565
-12.46137061435923,969.8028913661342
-12.460370614359231,943.7479334017601
-12.459370614359232,918.6399380318196
-12.458370614359232,894.4359439077123
-12.457370614359233,871.0953159864673
-12.456370614359233,848.5795995892627
-12.455370614359234,826.8523848434849
-12.454370614359235,805.8791806838393
-12.453370614359235,785.6272976602024
-12.452370614359236,766.065738865171
-12.451370614359236,747.1650983532903
-12.450370614359237,728.8974664775342
-12.449370614359237,711.2363416171372
-12.448370614359238,694.1565478149714
-12.447370614359238,677.634157882679
-12.446370614359239,661.6464215682283
-12.44537061435924,646.1716984136849
-12.44437061435924,631.1893949611078
-12.44337061435924,616.6799059921029
-12.442370614359241,602.6245595115796
-12.441370614359242,589.0055652091461
-12.440370614359242,575.8059661526246
-12.439370614359243,563.009593487135
-12.438370614359243,550.6010239308539
-12.437370614359244,538.5655398744852
-12.436370614359245,526.8890919062085
-12.435370614359245,515.5582635973329
-12.434370614359246,504.5602383962084
-12.433370614359246,493.88276848932924
-12.432370614359247,483.5141454989729
-12.431370614359247,473.4431728962486
-12.430370614359248,463.65914001733864
-12.429370614359248,454.15179757872664
-12.428370614359249,444.9113345947416
-12.42737061435925,435.92835660760454
-12.42637061435925,427.1938651465452
-12.42537061435925,418.6992383383421
-12.424370614359251,410.43621259716474
-12.423370614359252,402.39686532646084
-12.422370614359252,394.57359857038256
-12.421370614359253,386.95912355639587
-12.420370614359253,379.5464460747723
-12.419370614359254,372.32885264424164
-12.418370614359254,365.29989741655015
-12.417370614359255,358.4533897757278
-12.416370614359256,351.7833825908688
-12.415370614359256,345.2841610838615
-12.414370614359257,338.95023227606424
-12.413370614359257,332.7763149802235
-12.412370614359258,326.7573303061114
-12.411370614359258,320.88839265037615
-12.410370614359259,315.16480114295877
-12.40937061435926,309.5820315241923
-12.40837061435926,304.1357284282954
-12.40737061435926,298.82169805051683
-12.406370614359261,293.6359011765691
-12.405370614359262,288.57444655431374
-12.404370614359262,283.6335845888916
-12.403370614359263,278.8097013436188
-12.402370614359263,274.09931283005074
-12.401370614359264,269.49905957160837
-12.400370614359264,265.0057014260876
-12.399370614359265,260.616112653248
-12.398370614359266,256.3272772144918
-12.397370614359266,252.13628429240234
-12.396370614359267,248.04032401862045
-12.395370614359267,244.03668339921583
-12.394370614359268,240.1227424273209
-12.393370614359268,236.2959703733954
-12.392370614359269,232.55392224401714
-12.39137061435927,228.89423540064138
-12.39037061435927,225.31462633021357
-12.38937061435927,221.81288756001382
-12.388370614359271,218.3868847095022
-12.387370614359272,215.03455367235694
-12.386370614359272,211.7538979222632
-12.385370614359273,208.5429859363597
-12.384370614359273,205.39994873058842
-12.383370614359274,202.32297750150244
-12.382370614359274,199.31032136937824
